
> rest-express@1.0.0 dev:itk
> npm run dev:setup && DICOM_REG_CONVERTER=/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/build/dicom-reg-converter/dicom_reg_to_h5 FUSEBOX_PYTHON=/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/sam_env/bin/python PORT=3000 NODE_ENV=development tsx watch server/index.ts


> rest-express@1.0.0 dev:setup
> node -e "console.log('🔧 Checking Fusebox setup...'); const fs = require('fs'); const path = require('path'); const helperPath = path.join(__dirname, 'build/dicom-reg-converter/dicom_reg_to_h5'); const pythonPath = path.join(__dirname, 'sam_env/bin/python'); if (!fs.existsSync(helperPath)) { console.error('❌ DICOM helper not found at:', helperPath); console.error('Run: cmake --build build/dicom-reg-converter'); process.exit(1); } if (!fs.existsSync(pythonPath)) { console.error('❌ Python venv not found at:', pythonPath); console.error('Run: python -m venv sam_env && source sam_env/bin/activate && pip install -e .'); process.exit(1); } console.log('✅ Fusebox setup verified'); console.log('🐟 DICOM helper:', helperPath); console.log('🐍 Python interpreter:', pythonPath);"

🔧 Checking Fusebox setup...
✅ Fusebox setup verified
🐟 DICOM helper: build/dicom-reg-converter/dicom_reg_to_h5
🐍 Python interpreter: sam_env/bin/python
[2025-09-30T03:38:28.925Z] [server] INFO: 🚀 Server running on port 3000
2025-09-30T03:41:18.136Z - GET /src/components/dicom/pen-tool-v2.tsx
2025-09-30T03:41:18.136Z - GET /src/components/dicom/measurement-tool.tsx
2025-09-30T03:41:18.136Z - GET /src/components/dicom/mpr-floating.tsx
2025-09-30T03:41:18.146Z - GET /src/lib/contour-grow.ts
2025-09-30T03:41:18.146Z - GET /src/lib/contour-smooth-simple.ts
2025-09-30T03:41:18.146Z - GET /src/lib/brush-to-polygon.ts
2025-09-30T03:41:18.146Z - GET /src/lib/contour-directional-grow.ts
2025-09-30T03:41:18.146Z - GET /src/lib/contour-boolean-operations.ts
2025-09-30T03:41:18.149Z - GET /src/lib/contour-prediction.ts
2025-09-30T03:41:18.149Z - GET /src/lib/polygon-union.ts
2025-09-30T03:41:18.149Z - GET /src/lib/simple-polygon-operations.ts
2025-09-30T03:41:18.151Z - GET /src/lib/cornerstone3d-adapter.ts
2025-09-30T03:41:18.151Z - GET /src/lib/dicom-worker-manager.ts
2025-09-30T03:41:18.151Z - GET /src/lib/dicom-spatial-helpers.ts
2025-09-30T03:41:18.152Z - GET /src/components/ui/alert-dialog.tsx
2025-09-30T03:41:18.152Z - GET /src/lib/smart-brush-utils.ts
2025-09-30T03:41:18.153Z - GET /src/lib/dicom-coordinates.ts
2025-09-30T03:41:18.153Z - GET /src/lib/clipper-boolean-operations.ts
2025-09-30T03:41:18.154Z - GET /src/lib/contour-polish.ts
2025-09-30T03:41:18.461Z - GET /src/lib/clipper-adapter.ts
2025-09-30T03:41:18.507Z - POST /api/populate-demo
2025-09-30T03:41:18.507Z - GET /api/unprocessed-files
2025-09-30T03:41:18.508Z - GET /api/patients
🔍 DEBUG: Patients route called, DATABASE_URL exists: true
2025-09-30T03:41:18.510Z - GET /api/studies
2025-09-30T03:41:18.510Z - GET /api/series
2025-09-30T03:41:18.511Z - GET /api/pacs
2025-09-30T03:41:18.511Z - GET /api/patient-tags
2025-09-30T03:41:18.515Z - GET /favicon.ico
2025-09-30T03:41:18.533Z - GET /api/patients/55/tags
2025-09-30T03:41:18.537Z - GET /api/patients/55/tags
2025-09-30T03:41:18.538Z - GET /api/patients/55/fusion/overview
2025-09-30T03:41:18.566Z - GET /api/patients/55/tags
2025-09-30T03:41:23.497Z - GET /api/unprocessed-files
2025-09-30T03:41:28.497Z - GET /api/unprocessed-files
2025-09-30T03:41:33.494Z - GET /api/unprocessed-files
2025-09-30T03:41:33.721Z - GET /api/patients/55/tags
2025-09-30T03:41:34.620Z - GET /
2025-09-30T03:41:34.642Z - GET /@vite/client
2025-09-30T03:41:34.644Z - GET /src/main.tsx
2025-09-30T03:41:34.644Z - GET /@react-refresh
2025-09-30T03:41:34.645Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/vite/dist/client/env.mjs
2025-09-30T03:41:34.645Z - GET /src/App.tsx
2025-09-30T03:41:34.646Z - GET /src/index.css
2025-09-30T03:41:34.647Z - GET /src/lib/queryClient.ts
2025-09-30T03:41:34.647Z - GET /src/components/ui/toaster.tsx
2025-09-30T03:41:34.647Z - GET /src/components/ui/tooltip.tsx
2025-09-30T03:41:34.647Z - GET /src/pages/viewer.tsx
2025-09-30T03:41:34.648Z - GET /src/pages/patient-manager.tsx
2025-09-30T03:41:34.648Z - GET /src/pages/fusion-test.tsx
2025-09-30T03:41:34.649Z - GET /src/lib/utils.ts
2025-09-30T03:41:34.650Z - GET /src/pages/not-found.tsx
2025-09-30T03:41:34.650Z - GET /src/components/dicom/viewer-interface.tsx
2025-09-30T03:41:34.651Z - GET /src/components/ui/toast.tsx
2025-09-30T03:41:34.651Z - GET /src/hooks/use-toast.ts
2025-09-30T03:41:34.651Z - GET /src/components/ui/button.tsx
2025-09-30T03:41:34.651Z - GET /src/components/ui/dialog.tsx
2025-09-30T03:41:34.651Z - GET /src/components/ui/label.tsx
2025-09-30T03:41:34.651Z - GET /src/components/ui/input.tsx
2025-09-30T03:41:34.651Z - GET /src/lib/log.ts
2025-09-30T03:41:34.652Z - GET /src/components/ui/checkbox.tsx
2025-09-30T03:41:34.652Z - GET /src/components/ui/card.tsx
2025-09-30T03:41:34.652Z - GET /src/components/ui/select.tsx
2025-09-30T03:41:34.652Z - GET /src/components/ui/badge.tsx
2025-09-30T03:41:34.653Z - GET /src/components/ui/tabs.tsx
2025-09-30T03:41:34.653Z - GET /src/components/ui/form.tsx
2025-09-30T03:41:34.653Z - GET /src/components/ui/accordion.tsx
2025-09-30T03:41:34.653Z - GET /src/components/dicom/dicom-uploader.tsx
2025-09-30T03:41:34.653Z - GET /src/components/patient-manager/patient-card.tsx
2025-09-30T03:41:34.653Z - GET /src/hooks/use-parsing-session.ts
2025-09-30T03:41:34.655Z - GET /src/components/dicom/boolean-operations-toolbar-new.tsx
2025-09-30T03:41:34.655Z - GET /src/components/dicom/series-selector.tsx
2025-09-30T03:41:34.655Z - GET /src/components/dicom/working-viewer.tsx
2025-09-30T03:41:34.655Z - GET /src/components/dicom/viewer-toolbar.tsx
2025-09-30T03:41:34.655Z - GET /src/components/dicom/contour-edit-toolbar.tsx
2025-09-30T03:41:34.655Z - GET /src/components/dicom/fusion-control-panel.tsx
2025-09-30T03:41:34.656Z - GET /src/components/dicom/error-modal.tsx
2025-09-30T03:41:34.656Z - GET /src/lib/undo-system.ts
2025-09-30T03:41:34.657Z - GET /src/components/dicom/margin-toolbar.tsx
2025-09-30T03:41:34.657Z - GET /src/lib/dicom-utils.ts
2025-09-30T03:41:34.657Z - GET /src/components/dicom/loading-progress.tsx
2025-09-30T03:41:34.658Z - GET /src/hooks/use-series-selection.ts
2025-09-30T03:41:34.658Z - GET /src/components/dicom/patient-preview-card.tsx
2025-09-30T03:41:34.658Z - GET /src/lib/fusion-utils.ts
2025-09-30T03:41:34.658Z - GET /src/lib/cornerstone-config.ts
2025-09-30T03:41:34.658Z - GET /src/components/patient-manager/dicom-thumbnail.tsx
2025-09-30T03:41:34.659Z - GET /src/components/dicom/fusion-debug-dialog.tsx
2025-09-30T03:41:34.659Z - GET /src/components/ui/slider.tsx
2025-09-30T03:41:34.659Z - GET /src/components/ui/separator.tsx
2025-09-30T03:41:34.659Z - GET /src/components/patient-manager/metadata-edit-dialog.tsx
2025-09-30T03:41:34.659Z - GET /src/components/ui/progress.tsx
2025-09-30T03:41:34.659Z - GET /src/components/ui/switch.tsx
2025-09-30T03:41:34.660Z - GET /src/components/dicom/pen-tool-unified-v2.tsx
2025-09-30T03:41:34.660Z - GET /src/components/dicom/simple-brush-tool.tsx
2025-09-30T03:41:34.660Z - GET /src/components/dicom/mpr-floating.tsx
2025-09-30T03:41:34.660Z - GET /src/components/dicom/pen-tool.tsx
2025-09-30T03:41:34.660Z - GET /src/components/dicom/pen-tool-v2.tsx
2025-09-30T03:41:34.660Z - GET /src/components/dicom/measurement-tool.tsx
2025-09-30T03:41:34.660Z - GET /src/lib/contour-grow.ts
2025-09-30T03:41:34.660Z - GET /src/lib/brush-to-polygon.ts
2025-09-30T03:41:34.661Z - GET /src/lib/contour-directional-grow.ts
2025-09-30T03:41:34.661Z - GET /src/lib/contour-smooth-simple.ts
2025-09-30T03:41:34.661Z - GET /src/lib/contour-boolean-operations.ts
2025-09-30T03:41:34.661Z - GET /src/lib/contour-prediction.ts
2025-09-30T03:41:34.661Z - GET /src/lib/polygon-union.ts
2025-09-30T03:41:34.662Z - GET /src/lib/simple-polygon-operations.ts
2025-09-30T03:41:34.662Z - GET /src/lib/cornerstone3d-adapter.ts
2025-09-30T03:41:34.662Z - GET /src/lib/dicom-worker-manager.ts
2025-09-30T03:41:34.662Z - GET /src/lib/dicom-spatial-helpers.ts
2025-09-30T03:41:34.663Z - GET /src/components/ui/alert-dialog.tsx
2025-09-30T03:41:34.663Z - GET /src/lib/smart-brush-utils.ts
2025-09-30T03:41:34.663Z - GET /src/lib/dicom-coordinates.ts
2025-09-30T03:41:34.663Z - GET /src/lib/clipper-boolean-operations.ts
2025-09-30T03:41:34.664Z - GET /src/lib/contour-polish.ts
2025-09-30T03:41:34.665Z - GET /src/lib/clipper-adapter.ts
2025-09-30T03:41:34.719Z - POST /api/populate-demo
2025-09-30T03:41:34.719Z - GET /api/unprocessed-files
2025-09-30T03:41:34.719Z - GET /api/studies
2025-09-30T03:41:34.721Z - GET /api/patients
🔍 DEBUG: Patients route called, DATABASE_URL exists: true
2025-09-30T03:41:34.725Z - GET /api/series
2025-09-30T03:41:34.725Z - GET /api/pacs
2025-09-30T03:41:34.726Z - GET /api/patient-tags
2025-09-30T03:41:34.728Z - GET /favicon.ico
2025-09-30T03:41:34.731Z - GET /api/studies
2025-09-30T03:41:34.744Z - GET /api/patients/55/tags
2025-09-30T03:41:34.749Z - GET /api/patients/55/tags
2025-09-30T03:41:34.749Z - GET /api/patients/55/fusion/overview
2025-09-30T03:41:34.769Z - GET /api/patients/55/tags
2025-09-30T03:41:35.570Z - GET /api/patients/55/tags
2025-09-30T03:41:37.368Z - GET /
2025-09-30T03:41:37.373Z - GET /@vite/client
2025-09-30T03:41:37.374Z - GET /src/main.tsx
2025-09-30T03:41:37.374Z - GET /@react-refresh
2025-09-30T03:41:37.376Z - GET /src/App.tsx
2025-09-30T03:41:37.376Z - GET /src/index.css
2025-09-30T03:41:37.377Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/vite/dist/client/env.mjs
2025-09-30T03:41:37.377Z - GET /src/lib/queryClient.ts
2025-09-30T03:41:37.378Z - GET /src/components/ui/tooltip.tsx
2025-09-30T03:41:37.378Z - GET /src/components/ui/toaster.tsx
2025-09-30T03:41:37.378Z - GET /src/pages/viewer.tsx
2025-09-30T03:41:37.378Z - GET /src/pages/patient-manager.tsx
2025-09-30T03:41:37.378Z - GET /src/pages/fusion-test.tsx
2025-09-30T03:41:37.378Z - GET /src/pages/not-found.tsx
2025-09-30T03:41:37.379Z - GET /src/lib/utils.ts
2025-09-30T03:41:37.380Z - GET /src/components/ui/toast.tsx
2025-09-30T03:41:37.380Z - GET /src/hooks/use-toast.ts
2025-09-30T03:41:37.380Z - GET /src/components/dicom/viewer-interface.tsx
2025-09-30T03:41:37.380Z - GET /src/components/ui/card.tsx
2025-09-30T03:41:37.380Z - GET /src/components/ui/button.tsx
2025-09-30T03:41:37.381Z - GET /src/components/ui/dialog.tsx
2025-09-30T03:41:37.381Z - GET /src/lib/log.ts
2025-09-30T03:41:37.381Z - GET /src/components/ui/checkbox.tsx
2025-09-30T03:41:37.381Z - GET /src/components/ui/input.tsx
2025-09-30T03:41:37.381Z - GET /src/components/ui/label.tsx
2025-09-30T03:41:37.381Z - GET /src/components/ui/tabs.tsx
2025-09-30T03:41:37.382Z - GET /src/components/ui/form.tsx
2025-09-30T03:41:37.382Z - GET /src/components/dicom/dicom-uploader.tsx
2025-09-30T03:41:37.382Z - GET /src/components/ui/accordion.tsx
2025-09-30T03:41:37.382Z - GET /src/components/ui/select.tsx
2025-09-30T03:41:37.382Z - GET /src/components/ui/badge.tsx
2025-09-30T03:41:37.382Z - GET /src/components/patient-manager/patient-card.tsx
2025-09-30T03:41:37.383Z - GET /src/hooks/use-parsing-session.ts
2025-09-30T03:41:37.384Z - GET /src/components/dicom/working-viewer.tsx
2025-09-30T03:41:37.384Z - GET /src/components/dicom/series-selector.tsx
2025-09-30T03:41:37.384Z - GET /src/components/dicom/viewer-toolbar.tsx
2025-09-30T03:41:37.384Z - GET /src/components/dicom/contour-edit-toolbar.tsx
2025-09-30T03:41:37.385Z - GET /src/components/dicom/fusion-control-panel.tsx
2025-09-30T03:41:37.385Z - GET /src/components/dicom/boolean-operations-toolbar-new.tsx
2025-09-30T03:41:37.385Z - GET /src/lib/undo-system.ts
2025-09-30T03:41:37.385Z - GET /src/components/dicom/margin-toolbar.tsx
2025-09-30T03:41:37.386Z - GET /src/lib/dicom-utils.ts
2025-09-30T03:41:37.386Z - GET /src/components/dicom/error-modal.tsx
2025-09-30T03:41:37.386Z - GET /src/components/dicom/loading-progress.tsx
2025-09-30T03:41:37.386Z - GET /src/lib/cornerstone-config.ts
2025-09-30T03:41:37.386Z - GET /src/hooks/use-series-selection.ts
2025-09-30T03:41:37.386Z - GET /src/components/dicom/patient-preview-card.tsx
2025-09-30T03:41:37.387Z - GET /src/lib/fusion-utils.ts
2025-09-30T03:41:37.387Z - GET /src/components/patient-manager/dicom-thumbnail.tsx
2025-09-30T03:41:37.387Z - GET /src/components/dicom/fusion-debug-dialog.tsx
2025-09-30T03:41:37.387Z - GET /src/components/patient-manager/metadata-edit-dialog.tsx
2025-09-30T03:41:37.387Z - GET /src/components/ui/separator.tsx
2025-09-30T03:41:37.388Z - GET /src/components/ui/slider.tsx
2025-09-30T03:41:37.388Z - GET /src/components/ui/switch.tsx
2025-09-30T03:41:37.388Z - GET /src/components/dicom/pen-tool-v2.tsx
2025-09-30T03:41:37.389Z - GET /src/components/dicom/measurement-tool.tsx
2025-09-30T03:41:37.389Z - GET /src/components/dicom/simple-brush-tool.tsx
2025-09-30T03:41:37.389Z - GET /src/components/dicom/pen-tool.tsx
2025-09-30T03:41:37.389Z - GET /src/components/dicom/pen-tool-unified-v2.tsx
2025-09-30T03:41:37.389Z - GET /src/lib/contour-grow.ts
2025-09-30T03:41:37.389Z - GET /src/lib/contour-smooth-simple.ts
2025-09-30T03:41:37.389Z - GET /src/lib/brush-to-polygon.ts
2025-09-30T03:41:37.390Z - GET /src/components/dicom/mpr-floating.tsx
2025-09-30T03:41:37.390Z - GET /src/lib/contour-prediction.ts
2025-09-30T03:41:37.390Z - GET /src/lib/contour-boolean-operations.ts
2025-09-30T03:41:37.390Z - GET /src/lib/contour-directional-grow.ts
2025-09-30T03:41:37.390Z - GET /src/lib/polygon-union.ts
2025-09-30T03:41:37.390Z - GET /src/lib/simple-polygon-operations.ts
2025-09-30T03:41:37.390Z - GET /src/components/ui/progress.tsx
2025-09-30T03:41:37.391Z - GET /src/lib/cornerstone3d-adapter.ts
2025-09-30T03:41:37.391Z - GET /src/lib/dicom-worker-manager.ts
2025-09-30T03:41:37.391Z - GET /src/lib/dicom-spatial-helpers.ts
2025-09-30T03:41:37.391Z - GET /src/components/ui/alert-dialog.tsx
2025-09-30T03:41:37.391Z - GET /src/lib/dicom-coordinates.ts
2025-09-30T03:41:37.391Z - GET /src/lib/smart-brush-utils.ts
2025-09-30T03:41:37.392Z - GET /src/lib/contour-polish.ts
2025-09-30T03:41:37.392Z - GET /src/lib/clipper-boolean-operations.ts
2025-09-30T03:41:37.393Z - GET /src/lib/clipper-adapter.ts
2025-09-30T03:41:37.441Z - POST /api/populate-demo
2025-09-30T03:41:37.442Z - GET /api/unprocessed-files
2025-09-30T03:41:37.442Z - GET /api/patients
🔍 DEBUG: Patients route called, DATABASE_URL exists: true
2025-09-30T03:41:37.442Z - GET /api/studies
2025-09-30T03:41:37.443Z - GET /api/series
2025-09-30T03:41:37.443Z - GET /api/pacs
2025-09-30T03:41:37.443Z - GET /api/patient-tags
2025-09-30T03:41:37.454Z - GET /favicon.ico
2025-09-30T03:41:37.460Z - GET /api/patients/55/tags
2025-09-30T03:41:37.465Z - GET /api/patients/55/tags
2025-09-30T03:41:37.465Z - GET /api/patients/55/fusion/overview
2025-09-30T03:41:37.486Z - GET /api/patients/55/tags
9:41:42 PM [tsx] change in ./server/fusion/fusebox.ts Restarting...
c[2025-09-30T03:41:42.867Z] [server] INFO: 🚀 Server running on port 3000
2025-09-30T03:41:43.315Z - GET /
2025-09-30T03:41:43.324Z - GET /
2025-09-30T03:41:43.350Z - GET /src/main.tsx
2025-09-30T03:41:43.350Z - GET /@vite/client
2025-09-30T03:41:43.452Z - GET /@react-refresh
2025-09-30T03:41:43.465Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/vite/dist/client/env.mjs
2025-09-30T03:41:43.470Z - GET /src/App.tsx
2025-09-30T03:41:43.470Z - GET /src/index.css
2025-09-30T03:41:43.678Z - GET /src/lib/queryClient.ts
2025-09-30T03:41:43.678Z - GET /src/components/ui/tooltip.tsx
2025-09-30T03:41:43.691Z - GET /src/components/ui/toaster.tsx
2025-09-30T03:41:43.693Z - GET /src/pages/viewer.tsx
2025-09-30T03:41:43.718Z - GET /src/pages/patient-manager.tsx
2025-09-30T03:41:44.043Z - GET /src/pages/fusion-test.tsx
2025-09-30T03:41:44.055Z - GET /src/pages/not-found.tsx
2025-09-30T03:41:44.055Z - GET /src/lib/utils.ts
2025-09-30T03:41:44.055Z - GET /src/components/ui/toast.tsx
2025-09-30T03:41:44.055Z - GET /src/hooks/use-toast.ts
2025-09-30T03:41:44.061Z - GET /src/components/dicom/viewer-interface.tsx
2025-09-30T03:41:44.061Z - GET /src/components/ui/button.tsx
2025-09-30T03:41:44.062Z - GET /src/components/ui/dialog.tsx
2025-09-30T03:41:44.163Z - GET /src/components/ui/input.tsx
2025-09-30T03:41:44.163Z - GET /src/components/ui/label.tsx
2025-09-30T03:41:44.163Z - GET /src/lib/log.ts
2025-09-30T03:41:44.164Z - GET /src/components/ui/checkbox.tsx
2025-09-30T03:41:44.164Z - GET /src/components/ui/card.tsx
2025-09-30T03:41:44.164Z - GET /src/components/ui/select.tsx
2025-09-30T03:41:44.166Z - GET /src/components/dicom/dicom-uploader.tsx
2025-09-30T03:41:44.168Z - GET /src/components/ui/badge.tsx
2025-09-30T03:41:44.168Z - GET /src/components/ui/tabs.tsx
2025-09-30T03:41:44.168Z - GET /src/components/ui/form.tsx
2025-09-30T03:41:44.169Z - GET /src/components/ui/accordion.tsx
2025-09-30T03:41:44.174Z - GET /src/components/patient-manager/patient-card.tsx
2025-09-30T03:41:44.174Z - GET /src/hooks/use-parsing-session.ts
2025-09-30T03:41:44.177Z - GET /src/components/patient-manager/metadata-edit-dialog.tsx
2025-09-30T03:41:44.177Z - GET /src/components/patient-manager/dicom-thumbnail.tsx
2025-09-30T03:41:44.178Z - GET /src/components/dicom/fusion-debug-dialog.tsx
2025-09-30T03:41:44.213Z - GET /src/components/dicom/patient-preview-card.tsx
2025-09-30T03:41:44.214Z - GET /src/components/dicom/series-selector.tsx
2025-09-30T03:41:44.214Z - GET /src/components/dicom/working-viewer.tsx
2025-09-30T03:41:44.218Z - GET /src/components/dicom/viewer-toolbar.tsx
2025-09-30T03:41:44.218Z - GET /src/components/dicom/contour-edit-toolbar.tsx
2025-09-30T03:41:44.219Z - GET /src/components/dicom/fusion-control-panel.tsx
2025-09-30T03:41:44.425Z - GET /src/components/dicom/error-modal.tsx
2025-09-30T03:41:44.430Z - GET /src/components/dicom/boolean-operations-toolbar-new.tsx
2025-09-30T03:41:44.439Z - GET /src/lib/undo-system.ts
2025-09-30T03:41:44.439Z - GET /src/components/dicom/margin-toolbar.tsx
2025-09-30T03:41:44.439Z - GET /src/lib/fusion-utils.ts
2025-09-30T03:41:44.443Z - GET /src/lib/dicom-utils.ts
2025-09-30T03:41:44.443Z - GET /src/lib/cornerstone-config.ts
2025-09-30T03:41:44.443Z - GET /src/components/dicom/loading-progress.tsx
2025-09-30T03:41:44.448Z - GET /src/hooks/use-series-selection.ts
2025-09-30T03:41:44.448Z - GET /src/components/ui/slider.tsx
2025-09-30T03:41:44.448Z - GET /src/components/ui/separator.tsx
2025-09-30T03:41:44.448Z - GET /src/components/ui/switch.tsx
2025-09-30T03:41:44.487Z - GET /src/components/ui/progress.tsx
2025-09-30T03:41:44.544Z - GET /src/components/dicom/simple-brush-tool.tsx
2025-09-30T03:41:44.544Z - GET /src/components/dicom/pen-tool-unified-v2.tsx
2025-09-30T03:41:44.544Z - GET /src/components/dicom/pen-tool.tsx
2025-09-30T03:41:44.544Z - GET /src/components/dicom/pen-tool-v2.tsx
2025-09-30T03:41:44.544Z - GET /src/components/dicom/measurement-tool.tsx
2025-09-30T03:41:44.544Z - GET /src/components/dicom/mpr-floating.tsx
2025-09-30T03:41:44.551Z - GET /src/lib/contour-smooth-simple.ts
2025-09-30T03:41:44.551Z - GET /src/lib/contour-grow.ts
2025-09-30T03:41:44.552Z - GET /src/lib/contour-directional-grow.ts
2025-09-30T03:41:44.552Z - GET /src/lib/brush-to-polygon.ts
2025-09-30T03:41:44.552Z - GET /src/lib/contour-boolean-operations.ts
2025-09-30T03:41:44.561Z - GET /src/lib/contour-prediction.ts
2025-09-30T03:41:44.562Z - GET /src/lib/polygon-union.ts
2025-09-30T03:41:44.562Z - GET /src/lib/simple-polygon-operations.ts
2025-09-30T03:41:44.562Z - GET /src/lib/cornerstone3d-adapter.ts
2025-09-30T03:41:44.562Z - GET /src/lib/dicom-worker-manager.ts
2025-09-30T03:41:44.563Z - GET /src/lib/dicom-spatial-helpers.ts
2025-09-30T03:41:44.564Z - GET /src/components/ui/alert-dialog.tsx
2025-09-30T03:41:44.564Z - GET /src/lib/clipper-boolean-operations.ts
2025-09-30T03:41:44.564Z - GET /src/lib/smart-brush-utils.ts
2025-09-30T03:41:44.564Z - GET /src/lib/dicom-coordinates.ts
2025-09-30T03:41:44.565Z - GET /src/lib/contour-polish.ts
2025-09-30T03:41:44.874Z - GET /src/lib/clipper-adapter.ts
2025-09-30T03:41:44.911Z - POST /api/populate-demo
2025-09-30T03:41:44.912Z - GET /api/unprocessed-files
2025-09-30T03:41:44.913Z - GET /api/patients
🔍 DEBUG: Patients route called, DATABASE_URL exists: true
2025-09-30T03:41:44.915Z - GET /api/studies
2025-09-30T03:41:44.915Z - GET /api/series
2025-09-30T03:41:44.915Z - GET /api/pacs
2025-09-30T03:41:44.915Z - GET /api/patient-tags
2025-09-30T03:41:44.929Z - GET /favicon.ico
2025-09-30T03:41:44.944Z - GET /api/patients/55/tags
2025-09-30T03:41:44.948Z - GET /api/patients/55/tags
2025-09-30T03:41:44.949Z - GET /api/patients/55/fusion/overview
2025-09-30T03:41:44.974Z - GET /api/patients/55/tags
9:41:46 PM [tsx] change in ./server/fusion/fusebox.ts Restarting...
c[2025-09-30T03:41:47.479Z] [server] INFO: 🚀 Server running on port 3000
2025-09-30T03:41:47.924Z - GET /
2025-09-30T03:41:47.930Z - GET /
2025-09-30T03:41:47.952Z - GET /src/main.tsx
2025-09-30T03:41:47.953Z - GET /@vite/client
2025-09-30T03:41:47.954Z - GET /@react-refresh
2025-09-30T03:41:48.058Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/vite/dist/client/env.mjs
2025-09-30T03:41:48.062Z - GET /src/App.tsx
2025-09-30T03:41:48.062Z - GET /src/index.css
2025-09-30T03:41:48.292Z - GET /src/lib/queryClient.ts
2025-09-30T03:41:48.292Z - GET /src/components/ui/toaster.tsx
2025-09-30T03:41:48.296Z - GET /src/components/ui/tooltip.tsx
2025-09-30T03:41:48.298Z - GET /src/pages/viewer.tsx
2025-09-30T03:41:48.366Z - GET /src/pages/patient-manager.tsx
2025-09-30T03:41:48.366Z - GET /src/pages/fusion-test.tsx
2025-09-30T03:41:48.693Z - GET /src/pages/not-found.tsx
2025-09-30T03:41:48.693Z - GET /src/components/ui/toast.tsx
2025-09-30T03:41:48.693Z - GET /src/hooks/use-toast.ts
2025-09-30T03:41:48.693Z - GET /src/lib/utils.ts
2025-09-30T03:41:48.699Z - GET /src/components/dicom/viewer-interface.tsx
2025-09-30T03:41:48.699Z - GET /src/components/ui/button.tsx
2025-09-30T03:41:48.700Z - GET /src/components/ui/dialog.tsx
2025-09-30T03:41:48.805Z - GET /src/components/ui/input.tsx
2025-09-30T03:41:48.805Z - GET /src/components/ui/label.tsx
2025-09-30T03:41:48.805Z - GET /src/lib/log.ts
2025-09-30T03:41:48.805Z - GET /src/components/ui/checkbox.tsx
2025-09-30T03:41:48.806Z - GET /src/components/ui/card.tsx
2025-09-30T03:41:48.811Z - GET /src/components/ui/select.tsx
2025-09-30T03:41:48.812Z - GET /src/components/ui/badge.tsx
2025-09-30T03:41:48.812Z - GET /src/components/ui/tabs.tsx
2025-09-30T03:41:48.816Z - GET /src/components/ui/form.tsx
2025-09-30T03:41:48.816Z - GET /src/components/ui/accordion.tsx
2025-09-30T03:41:48.816Z - GET /src/components/dicom/dicom-uploader.tsx
2025-09-30T03:41:48.816Z - GET /src/components/patient-manager/patient-card.tsx
2025-09-30T03:41:48.816Z - GET /src/hooks/use-parsing-session.ts
2025-09-30T03:41:48.818Z - GET /src/components/patient-manager/dicom-thumbnail.tsx
2025-09-30T03:41:48.818Z - GET /src/components/patient-manager/metadata-edit-dialog.tsx
2025-09-30T03:41:48.819Z - GET /src/components/dicom/fusion-debug-dialog.tsx
2025-09-30T03:41:48.854Z - GET /src/components/dicom/patient-preview-card.tsx
2025-09-30T03:41:48.856Z - GET /src/components/dicom/working-viewer.tsx
2025-09-30T03:41:48.856Z - GET /src/components/dicom/viewer-toolbar.tsx
2025-09-30T03:41:48.857Z - GET /src/components/dicom/series-selector.tsx
2025-09-30T03:41:48.857Z - GET /src/components/dicom/contour-edit-toolbar.tsx
2025-09-30T03:41:48.857Z - GET /src/components/dicom/fusion-control-panel.tsx
2025-09-30T03:41:49.074Z - GET /src/components/dicom/error-modal.tsx
2025-09-30T03:41:49.077Z - GET /src/components/dicom/boolean-operations-toolbar-new.tsx
2025-09-30T03:41:49.077Z - GET /src/lib/undo-system.ts
2025-09-30T03:41:49.077Z - GET /src/lib/dicom-utils.ts
2025-09-30T03:41:49.077Z - GET /src/components/dicom/margin-toolbar.tsx
2025-09-30T03:41:49.082Z - GET /src/lib/fusion-utils.ts
2025-09-30T03:41:49.086Z - GET /src/lib/cornerstone-config.ts
2025-09-30T03:41:49.087Z - GET /src/components/dicom/loading-progress.tsx
2025-09-30T03:41:49.087Z - GET /src/hooks/use-series-selection.ts
2025-09-30T03:41:49.088Z - GET /src/components/ui/separator.tsx
2025-09-30T03:41:49.088Z - GET /src/components/ui/slider.tsx
2025-09-30T03:41:49.088Z - GET /src/components/ui/switch.tsx
2025-09-30T03:41:49.094Z - GET /src/components/ui/progress.tsx
2025-09-30T03:41:49.189Z - GET /src/components/dicom/simple-brush-tool.tsx
2025-09-30T03:41:49.189Z - GET /src/components/dicom/pen-tool-unified-v2.tsx
2025-09-30T03:41:49.189Z - GET /src/components/dicom/pen-tool.tsx
2025-09-30T03:41:49.189Z - GET /src/components/dicom/pen-tool-v2.tsx
2025-09-30T03:41:49.189Z - GET /src/components/dicom/measurement-tool.tsx
2025-09-30T03:41:49.189Z - GET /src/components/dicom/mpr-floating.tsx
