
> rest-express@1.0.0 dev:itk
> npm run dev:setup && DICOM_REG_CONVERTER=/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/build/dicom-reg-converter/dicom_reg_to_h5 FUSEBOX_PYTHON=/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/.fusebox_env/bin/python PORT=3000 NODE_ENV=development tsx watch server/index.ts


> rest-express@1.0.0 dev:setup
> node -e "console.log('🔧 Checking Fusebox setup...'); const fs = require('fs'); const path = require('path'); const helperPath = path.join(__dirname, 'build/dicom-reg-converter/dicom_reg_to_h5'); const pythonPath = path.join(__dirname, '.fusebox_env/bin/python'); if (!fs.existsSync(helperPath)) { console.error('❌ DICOM helper not found at:', helperPath); console.error('Run: cmake --build build/dicom-reg-converter'); process.exit(1); } if (!fs.existsSync(pythonPath)) { console.error('❌ Python venv not found at:', pythonPath); console.error('Run: python -m venv .fusebox_env && source .fusebox_env/bin/activate && pip install -e .'); process.exit(1); } console.log('✅ Fusebox setup verified'); console.log('🐟 DICOM helper:', helperPath); console.log('🐍 Python interpreter:', pythonPath);"

🔧 Checking Fusebox setup...
✅ Fusebox setup verified
🐟 DICOM helper: build/dicom-reg-converter/dicom_reg_to_h5
🐍 Python interpreter: .fusebox_env/bin/python
[2025-09-18T15:26:45.216Z] [server] INFO: 🚀 Server running on port 3000
      targetFoR: '1.2.246.352.221.54224452871355949171627573806719280794',
      matrix: [Array],
      referencedSeriesInstanceUids: [Array]
    },
    {
      id: '1.2.246.352.221.47107871783223454141765951539006254246.dcm::1',
      regFile: 'storage/patients/OZa7UswspYAakrgYemxMdqy1E/1.2.246.352.221.562728508619352284615748755713089003937/1.2.246.352.221.51399723574694919545666599258325590455/1.2.246.352.221.47107871783223454141765951539006254246.dcm',
      sourceFoR: '1.2.246.352.221.54224452871355949171627573806719280794',
      targetFoR: '1.2.246.352.221.54224452871355949171627573806719280794',
      matrix: [Array],
      referencedSeriesInstanceUids: [Array]
    }
  ],
  targetSeriesDetail: {
    id: 55,
    uid: '1.2.246.352.221.51399723574694919545666599258325590455',
    description: '',
    modality: 'REG',
    studyId: 20,
    imageCount: 1
  },
  sourceSeriesDetails: [
    {
      id: 69,
      uid: '1.2.246.352.221.53968866125124324069113460307963729834',
      description: '',
      modality: 'RTIMAGE',
      studyId: 20,
      imageCount: 2
    },
    {
      id: 72,
      uid: '1.2.246.352.221.474845609372444790715249258974209193348',
      description: 'Eclipse DRRs',
      modality: 'RTIMAGE',
      studyId: 20,
      imageCount: 1
    },
    {
      id: 75,
      uid: '1.2.246.352.221.56544312353602160245609833887575429295',
      description: 'Eclipse DRRs',
      modality: 'RTIMAGE',
      studyId: 20,
      imageCount: 1
    }
  ]
}
2025-09-18T15:28:00.089Z - POST /api/images/batch
ASSOC: {
  regFile: 'storage/patients/OZa7UswspYAakrgYemxMdqy1E/1.2.246.352.221.562728508619352284615748755713089003937/1.2.246.352.221.544500580057704177610453666387339426459/1.2.246.352.221.50536508438063881766295327042461947798.dcm',
  studyId: 20,
  target: '1.2.246.352.221.544500580057704177610453666387339426459',
  targetSeriesId: 56,
  sources: [
    '1.2.246.352.221.510131772635738017814913482410675466123',
    '1.2.246.352.221.474845609372444790715249258974209193348',
    '1.2.246.352.221.56544312353602160245609833887575429295'
  ],
  sourcesSeriesIds: [ 68, 72, 75 ],
  sourceSeriesIds: [ 68, 72, 75 ],
  sourceFoR: '1.2.246.352.221.50881769038897953641047496095039744139',
  targetFoR: '1.2.246.352.221.50881769038897953641047496095039744139',
  relationship: 'registered',
  siblingSeriesIds: [ 68 ],
  transformCandidates: [
    {
      id: '1.2.246.352.221.50536508438063881766295327042461947798.dcm::0',
      regFile: 'storage/patients/OZa7UswspYAakrgYemxMdqy1E/1.2.246.352.221.562728508619352284615748755713089003937/1.2.246.352.221.544500580057704177610453666387339426459/1.2.246.352.221.50536508438063881766295327042461947798.dcm',
      sourceFoR: '1.2.246.352.221.50881769038897953641047496095039744139',
      targetFoR: '1.2.246.352.221.50881769038897953641047496095039744139',
      matrix: [Array],
      referencedSeriesInstanceUids: [Array]
    },
    {
      id: '1.2.246.352.221.50536508438063881766295327042461947798.dcm::1',
      regFile: 'storage/patients/OZa7UswspYAakrgYemxMdqy1E/1.2.246.352.221.562728508619352284615748755713089003937/1.2.246.352.221.544500580057704177610453666387339426459/1.2.246.352.221.50536508438063881766295327042461947798.dcm',
      sourceFoR: '1.2.246.352.221.50881769038897953641047496095039744139',
      targetFoR: '1.2.246.352.221.50881769038897953641047496095039744139',
      matrix: [Array],
      referencedSeriesInstanceUids: [Array]
    }
  ],
  targetSeriesDetail: {
    id: 56,
    uid: '1.2.246.352.221.544500580057704177610453666387339426459',
    description: '',
    modality: 'REG',
    studyId: 20,
    imageCount: 2
  },
  sourceSeriesDetails: [
    {
      id: 68,
      uid: '1.2.246.352.221.510131772635738017814913482410675466123',
      description: '',
      modality: 'RTIMAGE',
      studyId: 20,
      imageCount: 5
    },
    {
      id: 72,
      uid: '1.2.246.352.221.474845609372444790715249258974209193348',
      description: 'Eclipse DRRs',
      modality: 'RTIMAGE',
      studyId: 20,
      imageCount: 1
    },
    {
      id: 75,
      uid: '1.2.246.352.221.56544312353602160245609833887575429295',
      description: 'Eclipse DRRs',
      modality: 'RTIMAGE',
      studyId: 20,
      imageCount: 1
    }
  ]
}
2025-09-18T15:28:00.265Z - POST /api/images/batch
2025-09-18T15:28:00.451Z - POST /api/images/batch
ASSOC: {
  regFile: 'storage/patients/OZa7UswspYAakrgYemxMdqy1E/1.2.246.352.221.562728508619352284615748755713089003937/1.2.246.352.221.47936617555942191882790461593057333660/1.2.246.352.221.52810088245862539895973696644000486024.dcm',
  studyId: 20,
  target: '1.2.246.352.221.47936617555942191882790461593057333660',
  targetSeriesId: 57,
  sources: [
    '1.2.246.352.221.523178733979613193415281813484254089871',
    '1.2.246.352.221.474845609372444790715249258974209193348',
    '1.2.246.352.221.56544312353602160245609833887575429295'
  ],
  sourcesSeriesIds: [ 70, 72, 75 ],
  sourceSeriesIds: [ 70, 72, 75 ],
  sourceFoR: '1.2.246.352.221.55612459331306417716623324215947409338',
  targetFoR: '1.2.246.352.221.55612459331306417716623324215947409338',
  relationship: 'registered',
  siblingSeriesIds: [ 70 ],
  transformCandidates: [
    {
      id: '1.2.246.352.221.52810088245862539895973696644000486024.dcm::0',
      regFile: 'storage/patients/OZa7UswspYAakrgYemxMdqy1E/1.2.246.352.221.562728508619352284615748755713089003937/1.2.246.352.221.47936617555942191882790461593057333660/1.2.246.352.221.52810088245862539895973696644000486024.dcm',
      sourceFoR: '1.2.246.352.221.55612459331306417716623324215947409338',
      targetFoR: '1.2.246.352.221.55612459331306417716623324215947409338',
      matrix: [Array],
      referencedSeriesInstanceUids: [Array]
    },
    {
      id: '1.2.246.352.221.52810088245862539895973696644000486024.dcm::1',
      regFile: 'storage/patients/OZa7UswspYAakrgYemxMdqy1E/1.2.246.352.221.562728508619352284615748755713089003937/1.2.246.352.221.47936617555942191882790461593057333660/1.2.246.352.221.52810088245862539895973696644000486024.dcm',
      sourceFoR: '1.2.246.352.221.55612459331306417716623324215947409338',
      targetFoR: '1.2.246.352.221.55612459331306417716623324215947409338',
      matrix: [Array],
      referencedSeriesInstanceUids: [Array]
    }
  ],
  targetSeriesDetail: {
    id: 57,
    uid: '1.2.246.352.221.47936617555942191882790461593057333660',
    description: '',
    modality: 'REG',
    studyId: 20,
    imageCount: 3
  },
  sourceSeriesDetails: [
    {
      id: 70,
      uid: '1.2.246.352.221.523178733979613193415281813484254089871',
      description: '',
      modality: 'RTIMAGE',
      studyId: 20,
      imageCount: 6
    },
    {
      id: 72,
      uid: '1.2.246.352.221.474845609372444790715249258974209193348',
      description: 'Eclipse DRRs',
      modality: 'RTIMAGE',
      studyId: 20,
      imageCount: 1
    },
    {
      id: 75,
      uid: '1.2.246.352.221.56544312353602160245609833887575429295',
      description: 'Eclipse DRRs',
      modality: 'RTIMAGE',
      studyId: 20,
      imageCount: 1
    }
  ]
}
ASSOC: {
  regFile: 'storage/patients/OZa7UswspYAakrgYemxMdqy1E/1.2.246.352.221.562728508619352284615748755713089003937/1.2.246.352.221.49287335691851764302465588548402461333/1.2.246.352.221.559202431043907878916475956155626236086.dcm',
  studyId: 20,
  target: '1.2.246.352.221.49537297405199815191289945572223233980',
  targetSeriesId: 54,
  sources: [],
  sourcesSeriesIds: [ 53 ],
  sourceSeriesIds: [ 53 ],
  sourceFoR: '1.2.246.352.221.48824712000027636665306206319449476250',
  targetFoR: '1.2.246.352.221.48824712000027636665306206319449476250',
  relationship: 'registered',
  siblingSeriesIds: [
    58, 59, 61, 62, 64,
    65, 67, 72, 73, 74,
    75, 76
  ],
  transformCandidates: [
    {
      id: '1.2.246.352.221.559202431043907878916475956155626236086.dcm::0',
      regFile: 'storage/patients/OZa7UswspYAakrgYemxMdqy1E/1.2.246.352.221.562728508619352284615748755713089003937/1.2.246.352.221.49287335691851764302465588548402461333/1.2.246.352.221.559202431043907878916475956155626236086.dcm',
      sourceFoR: '1.2.246.352.221.48824712000027636665306206319449476250',
      targetFoR: '1.2.246.352.221.48824712000027636665306206319449476250',
      matrix: [Array],
      referencedSeriesInstanceUids: [Array]
    },
    {
      id: '1.2.246.352.221.559202431043907878916475956155626236086.dcm::1',
      regFile: 'storage/patients/OZa7UswspYAakrgYemxMdqy1E/1.2.246.352.221.562728508619352284615748755713089003937/1.2.246.352.221.49287335691851764302465588548402461333/1.2.246.352.221.559202431043907878916475956155626236086.dcm',
      sourceFoR: '1.2.246.352.221.48824712000027636665306206319449476250',
      targetFoR: '1.2.246.352.221.48824712000027636665306206319449476250',
      matrix: [Array],
      referencedSeriesInstanceUids: [Array]
    }
  ],
  targetSeriesDetail: {
    id: 54,
    uid: '1.2.246.352.221.49537297405199815191289945572223233980',
    description: 'Head_Neck C+  2.0  Br38  3',
    modality: 'CT',
    studyId: 20,
    imageCount: 207
  },
  sourceSeriesDetails: [
    {
      id: 53,
      uid: '1.2.246.352.221.570537758543275012911456240642628457867',
      description: '',
      modality: 'CT',
      studyId: 20,
      imageCount: 88
    }
  ]
}
2025-09-18T15:28:00.637Z - POST /api/images/batch
ASSOC: {
  regFile: 'storage/patients/OZa7UswspYAakrgYemxMdqy1E/1.2.246.352.221.562728508619352284615748755713089003937/1.2.246.352.221.46138085696468237982535829228268734108/1.2.246.352.221.516840734399078479312302493491489751699.dcm',
  studyId: 20,
  target: '1.2.246.352.221.49537297405199815191289945572223233980',
  targetSeriesId: 54,
  sources: [],
  sourcesSeriesIds: [ 50 ],
  sourceSeriesIds: [ 50 ],
  sourceFoR: '1.2.246.352.221.498240581752208121912291777110904212880',
  targetFoR: '1.2.246.352.221.498240581752208121912291777110904212880',
  relationship: 'registered',
  siblingSeriesIds: [
    58, 59, 61, 62, 64,
    65, 67, 72, 73, 74,
    75, 76
  ],
  transformCandidates: [
    {
      id: '1.2.246.352.221.516840734399078479312302493491489751699.dcm::0',
      regFile: 'storage/patients/OZa7UswspYAakrgYemxMdqy1E/1.2.246.352.221.562728508619352284615748755713089003937/1.2.246.352.221.46138085696468237982535829228268734108/1.2.246.352.221.516840734399078479312302493491489751699.dcm',
      sourceFoR: '1.2.246.352.221.498240581752208121912291777110904212880',
      targetFoR: '1.2.246.352.221.498240581752208121912291777110904212880',
      matrix: [Array],
      referencedSeriesInstanceUids: [Array]
    },
    {
      id: '1.2.246.352.221.516840734399078479312302493491489751699.dcm::1',
      regFile: 'storage/patients/OZa7UswspYAakrgYemxMdqy1E/1.2.246.352.221.562728508619352284615748755713089003937/1.2.246.352.221.46138085696468237982535829228268734108/1.2.246.352.221.516840734399078479312302493491489751699.dcm',
      sourceFoR: '1.2.246.352.221.498240581752208121912291777110904212880',
      targetFoR: '1.2.246.352.221.498240581752208121912291777110904212880',
      matrix: [Array],
      referencedSeriesInstanceUids: [Array]
    }
  ],
  targetSeriesDetail: {
    id: 54,
    uid: '1.2.246.352.221.49537297405199815191289945572223233980',
    description: 'Head_Neck C+  2.0  Br38  3',
    modality: 'CT',
    studyId: 20,
    imageCount: 207
  },
  sourceSeriesDetails: [
    {
      id: 50,
      uid: '1.2.246.352.221.534437763102598122915916606648478293420',
      description: 'CT STD HN 2.5mm',
      modality: 'CT',
      studyId: 19,
      imageCount: 135
    }
  ]
}
2025-09-18T15:28:00.855Z - GET /api/series/54
2025-09-18T15:28:00.869Z - GET /api/studies/20/rt-structures
Unsupported contour geometric type: POINT
Unsupported contour geometric type: POINT
Unsupported contour geometric type: POINT
2025-09-18T15:28:01.037Z - GET /api/rt-structures/78/contours
2025-09-18T15:29:08.807Z - GET /enhanced-viewer
2025-09-18T15:29:08.822Z - GET /@vite/client
2025-09-18T15:29:08.824Z - GET /src/main.tsx
2025-09-18T15:29:08.825Z - GET /@react-refresh
2025-09-18T15:29:08.826Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/vite/dist/client/env.mjs
2025-09-18T15:29:08.827Z - GET /src/App.tsx
2025-09-18T15:29:08.827Z - GET /src/index.css
2025-09-18T15:29:08.848Z - GET /src/lib/queryClient.ts
2025-09-18T15:29:08.850Z - GET /src/components/ui/toaster.tsx
2025-09-18T15:29:08.850Z - GET /src/components/ui/tooltip.tsx
2025-09-18T15:29:08.851Z - GET /src/pages/viewer.tsx
2025-09-18T15:29:08.851Z - GET /src/pages/patient-manager.tsx
2025-09-18T15:29:08.851Z - GET /src/components/ui/toast.tsx
2025-09-18T15:29:08.852Z - GET /src/hooks/use-toast.ts
2025-09-18T15:29:08.852Z - GET /src/pages/fusion-test.tsx
2025-09-18T15:29:08.852Z - GET /src/lib/utils.ts
2025-09-18T15:29:08.852Z - GET /src/pages/not-found.tsx
2025-09-18T15:29:08.855Z - GET /src/components/dicom/viewer-interface.tsx
2025-09-18T15:29:08.855Z - GET /src/components/ui/button.tsx
2025-09-18T15:29:08.875Z - GET /src/components/ui/dialog.tsx
2025-09-18T15:29:08.877Z - GET /src/components/ui/input.tsx
2025-09-18T15:29:08.878Z - GET /src/lib/log.ts
2025-09-18T15:29:08.884Z - GET /src/components/ui/badge.tsx
2025-09-18T15:29:08.885Z - GET /src/components/ui/tabs.tsx
2025-09-18T15:29:08.887Z - GET /src/components/ui/label.tsx
2025-09-18T15:29:08.887Z - GET /src/components/ui/checkbox.tsx
2025-09-18T15:29:08.890Z - GET /src/components/ui/card.tsx
2025-09-18T15:29:08.891Z - GET /src/components/ui/form.tsx
2025-09-18T15:29:08.891Z - GET /src/components/ui/select.tsx
2025-09-18T15:29:08.893Z - GET /src/components/ui/accordion.tsx
2025-09-18T15:29:08.894Z - GET /src/components/patient-manager/patient-card.tsx
2025-09-18T15:29:08.895Z - GET /src/hooks/use-parsing-session.ts
2025-09-18T15:29:08.899Z - GET /src/components/dicom/series-selector.tsx
2025-09-18T15:29:08.900Z - GET /src/components/dicom/working-viewer.tsx
2025-09-18T15:29:08.900Z - GET /src/components/dicom/dicom-uploader.tsx
2025-09-18T15:29:08.903Z - GET /src/components/dicom/contour-edit-toolbar.tsx
2025-09-18T15:29:08.903Z - GET /src/components/dicom/error-modal.tsx
2025-09-18T15:29:08.903Z - GET /src/components/dicom/boolean-operations-toolbar-new.tsx
2025-09-18T15:29:08.904Z - GET /src/components/dicom/margin-toolbar.tsx
2025-09-18T15:29:08.904Z - GET /src/lib/undo-system.ts
2025-09-18T15:29:08.905Z - GET /src/components/dicom/viewer-toolbar.tsx
2025-09-18T15:29:08.907Z - GET /src/lib/dicom-utils.ts
2025-09-18T15:29:08.908Z - GET /src/lib/cornerstone-config.ts
2025-09-18T15:29:08.908Z - GET /src/components/dicom/loading-progress.tsx
2025-09-18T15:29:08.908Z - GET /src/components/patient-manager/metadata-edit-dialog.tsx
2025-09-18T15:29:08.908Z - GET /src/components/patient-manager/dicom-thumbnail.tsx
2025-09-18T15:29:08.908Z - GET /src/components/dicom/patient-preview-card.tsx
2025-09-18T15:29:08.908Z - GET /src/components/ui/slider.tsx
2025-09-18T15:29:08.909Z - GET /src/components/dicom/simple-brush-tool.tsx
2025-09-18T15:29:08.909Z - GET /src/components/dicom/pen-tool-unified-v2.tsx
2025-09-18T15:29:08.909Z - GET /src/components/dicom/measurement-tool.tsx
2025-09-18T15:29:08.910Z - GET /src/components/dicom/mpr-floating.tsx
2025-09-18T15:29:08.910Z - GET /src/components/dicom/pen-tool.tsx
2025-09-18T15:29:08.910Z - GET /src/components/dicom/pen-tool-v2.tsx
2025-09-18T15:29:08.910Z - GET /src/components/dicom/fusion-control-panel.tsx
2025-09-18T15:29:08.911Z - GET /src/lib/contour-smooth-simple.ts
2025-09-18T15:29:08.911Z - GET /src/lib/brush-to-polygon.ts
2025-09-18T15:29:08.911Z - GET /src/lib/contour-directional-grow.ts
2025-09-18T15:29:08.913Z - GET /src/lib/contour-boolean-operations.ts
2025-09-18T15:29:08.913Z - GET /src/lib/contour-grow.ts
2025-09-18T15:29:08.913Z - GET /src/lib/fusion-utils.ts
2025-09-18T15:29:08.914Z - GET /src/hooks/use-fusion-preload.ts
2025-09-18T15:29:08.914Z - GET /src/lib/polygon-union.ts
2025-09-18T15:29:08.915Z - GET /src/lib/contour-prediction.ts
2025-09-18T15:29:08.915Z - GET /src/lib/dicom-worker-manager.ts
2025-09-18T15:29:08.915Z - GET /src/lib/dicom-spatial-helpers.ts
2025-09-18T15:29:08.915Z - GET /src/components/ui/alert-dialog.tsx
2025-09-18T15:29:08.916Z - GET /src/lib/simple-polygon-operations.ts
2025-09-18T15:29:08.917Z - GET /src/lib/cornerstone3d-adapter.ts
2025-09-18T15:29:08.917Z - GET /src/components/ui/switch.tsx
2025-09-18T15:29:08.917Z - GET /src/components/ui/progress.tsx
2025-09-18T15:29:08.917Z - GET /src/lib/clipper-boolean-operations.ts
2025-09-18T15:29:08.917Z - GET /src/lib/smart-brush-utils.ts
2025-09-18T15:29:08.918Z - GET /src/components/ui/separator.tsx
2025-09-18T15:29:08.919Z - GET /src/lib/contour-polish.ts
2025-09-18T15:29:08.920Z - GET /src/lib/dicom-coordinates.ts
2025-09-18T15:29:08.930Z - GET /.well-known/appspecific/com.chrome.devtools.json
2025-09-18T15:29:08.935Z - GET /src/lib/clipper-adapter.ts
2025-09-18T15:29:09.067Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/react_jsx-dev-runtime.js.map
2025-09-18T15:29:09.068Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/chunk-QCHXOAYK.js.map
2025-09-18T15:29:09.068Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/chunk-WOOG5QLI.js.map
2025-09-18T15:29:09.068Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/chunk-RPCDYKBN.js.map
2025-09-18T15:29:09.068Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/react-dom_client.js.map
2025-09-18T15:29:09.068Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/wouter.js.map
2025-09-18T15:29:09.071Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/@tanstack_react-query.js.map
2025-09-18T15:29:09.071Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/chunk-KBTYAULA.js.map
2025-09-18T15:29:09.074Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/react.js.map
2025-09-18T15:29:09.075Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/@radix-ui_react-toast.js.map
2025-09-18T15:29:09.084Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/chunk-P6AUOPGQ.js.map
2025-09-18T15:29:09.084Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/chunk-YN3QL25T.js.map
2025-09-18T15:29:09.086Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/chunk-EVLBUYTV.js.map
2025-09-18T15:29:09.086Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/chunk-R5YVGTHA.js.map
2025-09-18T15:29:09.086Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/chunk-BOL2CCOG.js.map
2025-09-18T15:29:09.086Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/chunk-DKA7LSZL.js.map
2025-09-18T15:29:09.087Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/chunk-OXZDJRWN.js.map
2025-09-18T15:29:09.087Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/chunk-UQHGR4RG.js.map
2025-09-18T15:29:09.088Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/class-variance-authority.js.map
2025-09-18T15:29:09.088Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/chunk-U7P2NEEE.js.map
2025-09-18T15:29:09.089Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/lucide-react.js.map
2025-09-18T15:29:09.090Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/clsx.js.map
2025-09-18T15:29:09.090Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/tailwind-merge.js.map
2025-09-18T15:29:09.091Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/@radix-ui_react-tooltip.js.map
2025-09-18T15:29:09.092Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/chunk-SVCK53DA.js.map
2025-09-18T15:29:09.093Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/chunk-CXHEV2X6.js.map
2025-09-18T15:29:09.093Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/chunk-4DO6V6VF.js.map
2025-09-18T15:29:09.093Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/@radix-ui_react-slot.js.map
2025-09-18T15:29:09.093Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/@radix-ui_react-slider.js.map
2025-09-18T15:29:09.105Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/chunk-6ZMM2PAV.js.map
2025-09-18T15:29:09.106Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/chunk-4RO2SXZU.js.map
2025-09-18T15:29:09.106Z - GET /api/studies
2025-09-18T15:29:09.108Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/chunk-43G6IMPT.js.map
2025-09-18T15:29:09.108Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/@radix-ui_react-checkbox.js.map
2025-09-18T15:29:09.109Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/@radix-ui_react-label.js.map
2025-09-18T15:29:09.110Z - GET /favicon.ico
2025-09-18T15:29:09.111Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/@radix-ui_react-accordion.js.map
2025-09-18T15:29:09.112Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/chunk-GYXM6XOF.js.map
2025-09-18T15:29:09.112Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/@radix-ui_react-dialog.js.map
2025-09-18T15:29:09.112Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/chunk-MRCEO6PK.js.map
2025-09-18T15:29:09.113Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/chunk-6WBQ3PW6.js.map
2025-09-18T15:29:09.114Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/js-angusj-clipper.js.map
2025-09-18T15:29:09.116Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/polygon-clipping.js.map
2025-09-18T15:29:09.116Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/chunk-IMY35MGY.js.map
2025-09-18T15:29:09.116Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/@cornerstonejs_core.js.map
2025-09-18T15:29:09.116Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/@cornerstonejs_tools.js.map
2025-09-18T15:29:09.116Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/@radix-ui_react-alert-dialog.js.map
2025-09-18T15:29:09.126Z - GET /api/studies/20/series
2025-09-18T15:29:09.135Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/@radix-ui_react-separator.js.map
2025-09-18T15:29:09.136Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/@radix-ui_react-switch.js.map
2025-09-18T15:29:09.136Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/@radix-ui_react-select.js.map
2025-09-18T15:29:09.137Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/@radix-ui_react-progress.js.map
2025-09-18T15:29:09.138Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/@radix-ui_react-tabs.js.map
2025-09-18T15:29:09.157Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/react-hook-form.js.map
2025-09-18T15:29:09.157Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/chunk-4BFJKWC4.js.map
2025-09-18T15:29:09.158Z - GET /api/studies/19/series
2025-09-18T15:29:09.159Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/@hookform_resolvers_zod.js.map
2025-09-18T15:29:09.162Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/zod.js.map
2025-09-18T15:29:09.162Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/react-dropzone.js.map
2025-09-18T15:29:09.162Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/date-fns.js.map
2025-09-18T15:29:09.198Z - GET /api/registration/associations
2025-09-18T15:29:09.199Z - GET /api/studies/20/rt-structures
2025-09-18T15:29:09.200Z - GET /api/series/54
2025-09-18T15:29:09.398Z - GET /api/fusion/manifest
